comment,label
من دو سال پیش برای خودم گرفتم که هنوز کار میکنه. اینبار به عنوان هدیه گرفتم,2
نباید از این محصول توقع خنک کردن اتاق را داشه باشید. شیک است و برای فاصله کم عالی است,2
خوبه عالیه، برا آشپزخونه خوبه,2
کیفیت و باد مناسبی داره برای روی میز کار. درجش فقط برعکسه و با اینهمه که ملت گفتن بازم درستش نمیکنن! یعنی درجه ۳ که آخرش هست درجه ۱ هست و درجه ۱ بیشترین بادو داره یعنی درجه ۳ هست!,2
کیفیت و باد مناسبی داره برای روی میز کار. درجش فقط برعکسه و با اینهمه که ملت گفتن بازم درستش نمیکنن! یعنی درجه ۳ که آخرش هست درجه ۱ هست و درجه ۱ بیشترین بادو داره یعنی درجه ۳ هست!,2
پنکه خوبیه من برای کارم گرفتم که روی میز گذاشتم خوبیش اینه صدا هم نداره باد خوبی هم میزنه,2
جنس ایرانی بسیار خوب و با کیفیتی هست، خیلی کم صدا هم هست فقط ایکاش رنگ مشکی موجود می‌شد!,2
خوب بود ولی یکم باد کم میاد و نیم ساعت یک‌بار خاموش می‌شود چون داغ می‌کند,2
عالی من برای اتاق‌خواب و آشپزخونه گرفتم مرتب باهاش سبزی خشک می‌کنم,0
سبک، بی‌صدا، قدرت خوب باد، کم‌مصرف، حمل آسان، مناسب برای میز کار و محل کار,2
در کل برای فضای کوچیک و جمو جور خوبه,2
برای محل کار روی میز عالیه مرسی,2
بسیار عالی، اما برای من پس از چند ساعت کار کردن، از کار افتاد و دوباره درست شد,2
ازهمه نظر عالی هستش.,2
این پنکه با توجه به شکل و حجم و باد دهی مناسب، داری کاربردهای زیادی می‌باشد. که بسته به شرایط می‌تواند کارگشا بوده و نیاز را برطرف نماید. البته توجه داشته باشید که صرف‌نظر از کاربریهای فراوان آن، نباید انتظار باد دهی مثل پنکه‌های معمولی را از آن داشت.,2
با این قیمت واقعا به‌صرفه‌ست.,2
عالیه واسه اتاق,2
من این پنکه رو به توصیه همکارانم خریدم برای اونا کاملا بی‌صداس ولی اینی که برای من فرستادن یه مقدار صدا داشت. بردم نمایندگی برام عوض کردن ولی این یکی هم باز یه صدای ریزی داره. البته خیلی کمه صداش. در کل ازش راضیم.,2
در کل با این قیمت خوبه ولی بدنه تقریبا ضعیفی داره یعنی اگر از روی میز یهو بیفته میشکنه و کلیدش هم برعکسه بجای اینکه از یک تا سه قدرتش کم به زیاد بره از زیاد به کم میره برای یه اتاق کوچیک خوبه,1
قدرت خوبی داره و مناسبه,2
این مدلش خوب نیست مدلهای بزرگ‌ترش مشکل خاموش شدن ندارن، این مدل اذیت می‌کنه، چند ساعت کار می‌کنه چند ساعت خاموش میشه,0
بعد از یه مدت کوتاه که روشن باسه اتومات خاموش میشه و حدودا بعد از نیم ساعت مجددا روشن میشه!!!!!!!!,1
قیمت پایین و کارایی بالا,2
تازه خریداری کردم ونظر خاصی ندارم و با اینکه اواخر ماه خریداری کردم گارانتیش از اول تیرماه فعال‌شده که ظاهرا همان تاریخ ساخت دستگاه است که کمپانی روی ضمانتنامه به این نکته اشاره کرده,1
جنس دست دوم و استفاده‌شده آوردن با جعبه پاره شده و بسیار کثیف مرجوع کردم,0
به موقع ارسال شد کیفیت محصول هم خوب بود قیمت هم مناسب بود,2
به اندازه پولی که می‌دید هست,1
واقعا بهترین پنکه هست و ازش خیلی راضیم ولی متأسفانه درجه‌بندی سرعت پنکه اشتباه و وارونه هست به طوری که در درجه یک سرعت بیشتری از درجه سه دارد. به طور کلی عالی,2
برای اتاق ۱۵ متری من مناسب بود,2
خیلی عالیه و سرعت بادش عالیه,2
من برای مغازه خریدم واقعا خوبه,2
من برای روی میز ادارم خریدم خیلی عالی خیلی راضیم,2
خوب و درجه یک,2
بهترین خرید برای تمام فصول بدون صدا و پرتاب باد ۳ سرعتهm.,2
این پنکه‌ها بسیار خنک‌کننده است، ولی کارتن پنکه از وسط پاره شده بود، لطفا تیم دیجی کالا در بسته بندی و نگهداری وسایل حساس برقی دقت فرمایید، البته سفارش مون زود بدست مون رسید با سپاس از تیم دیجی کالا,2
من این محصول رو خریداری کردم و به نظرم اگر میخواید یه فضایی مثل اتاق رو خنک نگه دارید عالیه.,2
خوبه فقط تمیز کردنش سخته,2
این محصول به موقع به دستم رسید,2
در کل خوب بود راضیم,1
خوب و کاربردی و کوچک,2
کیفیت خوبی داره و ساخت ایران هست,2
تو شرکت روی میز گذاشتم عالیه,2
خفن‌تر از چیزی که فکر می‌کردم,2
درکل ارزش خرید داره و قیمتش خوبه البته اگه گرون نکنید,2
خوبه بدک نیست,2
نسبت به قیمت عالی، قوی و کم‌مصرف تو خریدش شک نکنید,2
خیلی خوب و با کیفیت و کار راه بنداز برای یک نفره,2
همین روز اول یک ساعت کار کرد بعد خراب شد.,0
برای فصل تابستون که هوا خیلی گرمه گرفتم و با همون کمترین درجش (درجه ۳) حسابی فضا رو قابل‌تحمل میکنه و آدمو خنک میکنه، من برای روی میزم گرفتم و خیلی شیک و جمع و جور و ایمن هستش ولی باید زیرش یه چیزی بذارم که بادش بخوره به صورتم.,2
کوچک‌تر از انتظارم بود اما بادش خوبه البته از پنکه معمولی کمتره بیشترین درجش درجه یک پنکه معمولیه تایمر خواب نداره بده و درجه هاش دکمه‌ای بود عالی می‌شد تو خواب می‌شد خاموشش کرد و درجه یکش لرزش داره,2
مطلب اول اینکه شرکت دمنده سه مدل ۲۰ و ۲۵ و ۳۰ داره ولی این هیچکدوم نیست و معلوم نیست اصل باشه یا نه دوم اینکه شما فقط میتونید از حالت اروم استفاده کنید چون در حالت متوسط و زیاد به شدت صدا میده,0
انتظار باد خیلی زیادی نداشته باشین، دور کندش که اصلا هیچی حس نمیکنین، ولی در کل به نسبت پولی که میدین پنکه خوبیه,2
با توجه به قیمت خوب است,1
باد قوی داره,2
کارامد و خوش‌فرم. باد مطبوع و کیفیت خوب,2
صدای کم جای کم قدرت عالی,2
من شخصا راضی هستم,2
این همان مدل ۲۰ h ۲ s هست که کوچکترین سایز این مدل پنکه که در سه مدل ۲۰ و ۲۵ و ۳۰ که مدل ۲۰ همین محصول است و موتور کوچکتر و وذه‌های کوچکتر و ابعاد کوچکتری داره و تنها مزیت این به بقیه متمرکز بود باد در یک نقطه هست ولی در مدلهای ۲۵ و ۳۰ اینگونه نیست باد پخش هست و همشون در حد دو متر پرتاب باد دارن و نسبتا باد خنکی داره. اگر برای خنک کردن لوازم الکترونیکی مثل کنسول بازی کامپیوتر و غیره هستید این مدل ۲۰ بهتون پیشنهاد می‌کنم,1
به صورت شخصی بهتر از بادبزن خنک خواهید شد,2
نسبت به قیمت پایینش عالیه,2
کالا صحیح و سالم به دستم رسید,2
کارتنش پاره و داغون بود اما خودش سالم بود خوبم کار میکنه (یه نکته عجیبی ک داره سرعتشو که کم می‌کنی مانیتور که رو میز کامپیوترمه ریست میشه) امیدوارم تو درازمدت نزنه چیزیو بسوزونه,2
بادش خنکه سه حالت داره صداش آزار دهنده نیست پرتاب بادش یک اتاق کوچیکو خنک میکنه,2
عالی و به صرفه است,2
خوب بود ۲ روز داره کار میکنه بدون ایراد و مشکلی خنک‌کننده خوبی در حد خودش داره,2
از اون کالاهاییه که به نسبت هزینه‌ای که می‌کنید استفاده و بهره‌برداری می‌کنید، خیلی با کیفیته، پرتاب هوای خوبی داره، به راحتی در هر جایی قابل استقراره و فضای کمی می‌گیره، این‌که اولین حالتش پرسرعته دلیل فنی داره شاید به خاطر اینه که با جریان بالاتر، سرعت اولیه بیشتری به پره بده و اون را راه بندازه، و این نشون میده ساختش مهندسیه و نه کیلویی، کلا از این چینی‌های شارژی خیلی سرتره، راحت کار یه پنکه را برای آدم می‌کنه. تشکر از سازنده.,2
از خریدم خیلی راضی بودم,2
بزار دقیق براتون بگم، هر کسی قصد خرید داره» همونجوری که میدونین سه تا سایز کوچیک، متوسط، بزرگ داره. من سایز کوچیک گرفتم. واسه من، جنس بدنش خوبه واسه روی میز فقط خوبه چون تا یه متر بادش میاد و فقط مستقیمه یعنی به سمت روبه‌رو. دکمه‌های کنترل سرعتش جابجاس یعنی اول زیاد بعد متوسط بعد کم. اینم بگم که فقط زیادش بدرد میخوره چون بادش در اون حد زیاد نیس که بخوای متوسط رو بزنی. و‌ی چیز جالب اینه که خنک یا گرم بودن بادش بستگی به هوای اطرافش داره وقتی‌که کولر خاموش باشه و توی ت …,2
برای اتاق کارم گرفتم و حدود ۱۵ متره و با اینکه ابعادش جمع و جوره … تهویه و خنک کنندگی مناسبی داره.,2
عالیه. چند سالی هست دارم و برای بار دوم برای مادرم سفارش دادم. خیلی راضیم,2
دقیقا همون چیزی بود که نیاز داشتم برای اتاق‌خواب کوچیک کاملا مناسبه,2
اندازه پولش بادمیخوری,0
خوب و زیبا. با توجه به قیمت ارزش دارد. و راحت قابل جابجایی است.,2
من دو تا از این فن خریدم یکی واسه اتاق یکی هم واسه محل کار. جنس بدنه کلا پلاستیکی اما پلاستیک با کیفیتی هست. بعضیا تو کامنتها نوشتن صدا نداره اما اینطور نیست صدا داره اما انقدری نیست که اذیتتون کنه. باد خوب و ملایمی داره برای مکانهای کوچیک بسیار مناسبه. کوچیک و قابل‌حمل هست. تنها ایرادی که من تو این فن دیدم و همه هم بهش اشاره کردن کلیدش برعکسه و من تعجب می‌کنم اینهمه به این نکته اشاره‌شده و سازنده تا حالا هیچ اقدامی انجام نداده که این ایراد رو برطرف کنه,2
سایز کوچک و در اصل یک فن تهویه برعکس هست,0
واقعا پنکه مناسب و خوبیه و پیشنهاد می‌کنم حتما بخرید و تنها فقط یک مشکل داره اونم اینکه دور تند و کندش جابه‌جاس، هرچند که اونم زیاد موردی نیست.,2
برای من خیلی خوب بود,2
خیلی عالی بود و باکیفیت ممنون از دیجی کالا,2
درکل کار راه بیندازده,2
ممنون عالی بود,2
فوق‌العاده ضعیفه آخه این چیه ایرانیا ساختند؟ چینی از همین دیجی خریدم زیر این قیمت قدرت باد قوی‌تر و قابلیت تنظیم جهت. اصلا خوب نیست بهیچ وجه نخرید,0
حرف نداره عالیه,2
بچه‌ها اصلا خراب نمیشه. فن با موتور فرق داره فن خیلی کم پیش میاد که بسوزه,2
باد ملایم و مطبوعی تولید می‌کنه. از خریدم راضی‌ام. برای توی آشپزخونه که جریان هوای درست و حسابی نداره و همیشه هم از همه جاهای دیگه خونه گرمتره، خیلی عالیه.,2
شدت باد خیلی زیاد نیست ولی خوبه. قابل‌حمل و کم صدا,0
نسبت به قیمتش خوبه,1
واقعا دستگاه خوبیه و سبک و با پرتاب باد خیلی خوب نسبت به اندازه و مصرف کم دستگاه و جنس بدنه خوب، فقط متاسفانه جنس کلید دستگاه خوب نیست و حس شکستن میده و سرعتش برعکس عدد درج‌شده روی کلید هست که همه عنوان کردن ولی متاسفانه سازنده محترم تلاشی در جهت رفع آن انجام نداده ولی در کل عالی,2
ارزش خرید دارد,2
نسبت به قیمتش واقعا ارزش خرید بالایی داره نصف بیشتر روز یه سره روشنه و خیلی خوب کار میکنه,2
بعد یک ماه استفاده: واقعا صدای کمی داره و رضایت بخشه برای روی میز کار این سایز جواب میده.. اما پیشنهاد من اگر برای غیر از فاصله‌های نزدیک میخواین سایز بزرگتر این محصوله و اینکه برای روشن کردن از درجه یک یعنی بالاترین سرعتش شروع میشه ک من چک کردم مثل اینکه برای موتور‌های برقی بهتره ک از دور تند روشن بشه.. کارخونه خودش عمدا طوری تنظیم کرده ک فن از دور تند روشن بشه ک عمر بیشتری کنه درکل محصول خوبیه,2
خوبه برای اتاق کوچک و اینکه مستقیم به سمت خودتون باشه جواب می‌دهد,2
پنکه خیلی خوبیه بدون سر و صدا و خیلی خوش‌ساخت و با کیفیته,2
به نسبت قیمت اصلا نمی‌ارزد بهتر است پول بیشتر بدهید و جنس بهتری بخرید,0
عالی بود، قدرت پرتاب باد خیلی خوبی داره,2
کم سروصدا.,2
با سه حالت سرعت,2
پرتاب باد حدود دو سه متر. جنسش زیاد شکننده نیست و راضی‌کننده س. سه حالت داره که واسه من از بیشتر شروع میشه که قاعدتا باید از کم شروع می‌شد رو به زیاد. واسه من که یک نفرم و تبریز زندگی می‌کنم کافیه,2
از این پنکه‌ها ۳ تا گرفتم و ازش راضی هستم.,2
مجدد بعد از یکماه از خرید کامنتمو می‌زارم. بی‌دلیل یهو خاموش شد دیگه هم روشن نشد!!!,0
حتما پیشنهاد می‌کنم بخرید بدون صدا و شتاب باد عالی,2
کیفیت خوبی داره فقط کلید کم و زیادش جنسش بنظر خوب نمیاد و در طول زمان احتمال خراب شدنش هست.,2
من برای میزم تو شرکت خریدم کم جا میگیره و خوب خنک میکنه,2
بسته بندی مناسب نبود ولی کالا کاملا سالم بود,2
دستگاه خوب و کار راه‌اندازی است. روی میز کار جا می‌شود البته زیاد هم کوچک نیست.,2
خیلی نگران بودم چون بعضیا نوشته بودند که بعد از چندساعت خاموش میشه، ولی الان یک ماهه که خریدمش و واقعا بزنم به تخته خوب کار میکنه. ارسال هم خوب بود. ممنون,2
ممنون ازدیجی کالاومامورپست خوش اخلاقشون,2
ممنون ازدیجی کالاومامورپست خوش اخلاقشون,2
به نظرم محصول خوبیه و از خریدش راضی هستن، به خصوص وقتی تو آشپزخونه و کنار گاز آشپزی می‌کنید هر جایی میتونه باشه و خنکتون کنه در واقع میشه زد زیر بقل و هر جایی بردش من که نسبت به قیمتش از کاراییش خیلی راضیم,2
با تشکر از دیجی کالا محصول بدستم رسید پیشنهاد می‌کنم اگه محیط کوچک مثل اتاق یا مغازه دارید حتما استفاده کنید باد خوبی داره و کم سر و صداس,2
بسیار عالی و خیلی خنک در ۳ درجه نتظیم,2
در کل پنکه خوبیه فقط کلیدش برعکسه نمی‌دونم چرا که همه شاکی ان سر این مشکل در کل پرتاب باد خوبی داره نسبتا,2
خیلی بادش کم و ضعیفه و پره هاش موقع چرخش صدا می‌دهد فقط برای اینکه جلوش بشینی بادش خوبه بهتره سایز بزرگتر و باد قویتر سفارش داده شود,0
عالی بود توصیه می‌کنم,2
روی حالت سه که تند ترینه صداش اذیت میکنه ولی یک و دو عالیه,2
حدود یک هفته است تحویل گرفتم برعکس نظر دوستان تاریخ گارانتی مربوط به تیرماه ۱۴۰۲ است,2
ما قبلا خرید کرده بودیم مثل همینو خیلی کم صدا و پر قدرته. فقط قیمتش خیلی گرون شده. و این مدل هم کوچکترین سایزش هست,2
بسته بندی عالی و سالم دستگاه سالم و بدون نقص و وکیوم شده,2
قیمت نسبتا مناسب,2
عالیه برای یه نفر باد خوبی هم داره اول از تهویه آوا فن خرید زدم دیدم هم دیر میرسه هم کرایه بیشتری میخواد بدی کنسل کردم از خود دیجی خریدم سریعتر هم رسید دوباره یکی دیگه هم سفارش دادم,2
با اینکه کوچیکه اما خوب کار میکنه روی دور کندش هم باد خوبی داره,2
دگمه برعکس داره,2
با این قیمت بهترین انتخاب برای فضاهای کوچک است,2
ممنونم از مرکز پخش استان قم و دیجی کالا که بسته هارو سالم می‌رسونن به جز کارتون پنکه داخل یه کارتون دیجی کالا بسته بندی شده بود و کاملا سالم رسید ضمانت ۱۸ ماهه و تولید ایران باعث میشه که خیالت از پشتیبانی پس از فروش راحت باشه,2
همه چیش خوبه. اما درجاتش برعکسه. یعنی شماره یک دور تند و شماره سه دور کنده. مشکل دیگه‌ای نداره.,2
خوب و با کیفیت,2
کیفیت عالی دارد و من ازش دارم استفاده می‌کنم,2
اگه نیازتونه بخرین رو دور تندش صدا میده موتورش,1
الان من ۲ سال این پنکرو دارم واقعا عالی تا حالا هیچ مشکلی به وجود نیومده براش,2
کوچک اما با پرتاب باد عالی و همه‌جا میشه استفاده کرد,2
کار راه‌انداز و خوب,2
خوبه ولی گرونه,1
با این قیمت و کیفیت هیچ رقیبی براش نیست.,2
پروانه دمنده خراب بود و صدا می‌داد. بردم گارانتی گفتن چند روز طول میکشه. حضوری بخرید بهتره,0
یادش خوبه ولی کلید هاش برعکسه، ۳ باد کمه و ۱ باد زیاد، من ۲ تا خریدم هردو این مشکل رو داشت,2
خیلی عالیه و واقعا قوی هستش,2
خیلی کم صداست، تقریبا بی‌صدا. سایز مناسبی هم داره، نه خیلی بزرگه نه خیلی کوچیک، کلا خوبه به دیگران هم توصیه می‌کنم.,2
بی‌صدا و با کیفیت و سایز مناسب، ازخرید پشیمون نمیشید,2
ی هیولای کوچولو,2
ازخریدش راضیم عالیه,2
اصلا فکر نمی‌کردم اینقدر باد خوب و قوی‌ای داشته باشه. کوچکه، جمع و جوره، سیم نسبتا بلندی داره و باد کاملا خوبی داره و راحت میشه جابجاش کرد. برای اینکه کولر بطور مداوم روشن نباشه گرفتم که زمانهایی که کولر رو برای استراحتش خاموش می‌کنم، گرما غلبه نکنه. ولی از وقتی گرفتمش بطور کلی کولر رو کمتر روشن می‌کنم، هوای داخل اتاق رو که جابجا میکنه کاملا خنکه و نیاز به روشن شدن کولر حتی توی ساعات اوج گرما کم میشه. باد کاملا مطلوبی داره.,2
خیلی راضیم از خریدم خیلی خنک میکنه,2
در کل خوب بود,2
پنکه خوبی هست بی‌صدا و قدرت خوبی داره و اندازه‌ی مناسبی دارد,2
سایز ۲۰ خیلی کوچیکه و اصلا به درد نمیخوره. حتما سایز ۳۰ بگیرید,2
پنکه‌ای به قدرت کولر گازی!,2
توصیه به خرید می‌کنم رفقا خودم برای مغازه گرفتم و راضی‌ام,2
سرعت چرخش خوبه اما چندان خنک نمیکنه و اگر کم‌حجم‌تر بود بهتر می‌شد,2
کیفیت باد عالیست و کم صداست,2
راضی بودم همونی که می‌خواستم بود,2
پنکه بسیار خوبی، پرتاب باد خوبی داره و نسبت به پنکه‌های دیگه صدای کمتری داره,2
یهو خاموش میشه خودش,0
خوبه. برای اتاق‌خواب جواب میده. احتمالا بعدا کمی صدا میده توی دور تند اما فعلا زیر پایه‌اش صاف و ثابت باشه صدا نمیده.,2
نسبت به قیمت واقعا کاربردیه بخصوص تو دورهمی هامون که سرش دعواست!!!,2
بدنه پلاستیکی خوب و مقاومی داره نسبت به اندازش قدرت پرتاب باد عالی داره و قیمت در شرایط کنونی نسبتا مناسب هست شاید تنها ضعفش، حس ضعیف بودن کلید خاموش روشنش باشه در مورد طول عمرش هم بیخبرم و باید دید,2
در کل به عنوان یه پنکه رومیزی با این قیمت پیشنهاد خوبیه بنظرم.,2
عالیه و واقعا کاربردی هست داشتنش,2
عالی دقیقا همونی که می‌خواستم,2
بسیار عالی و شیک,2
صدای کمی داره اذیت نمیکنه سرعت بادش هم مناسبه,2
به نسبت قبمت واقعا با کیفیته روی دور کند اصلا صدا نداره که برای من خیلی مهم بود,2
پرتاب باد مناسبی داره فقط دکمه سرعت فن برعکس هست,2
من دوتا خریدم. درست پشت پره یک سیم‌پیچ هست که روی سیم‌پیچ یک نوار پارچه‌ای پیچیده شده و بسیار شل پیچیده شده طوری که یکی از پنکه‌ها پارچه ش شل شد و پارچه ش با مکش پره به داخل پره کشیده شد و صدای وز وز بلند کرد و ناچار شدم پنکه رو باز کنم و کمی از اون پارچه رو قطع کنم. اصلا نمیدونم اون پارچه رو برای چی گذاشتن و چرا اینقدر شل بستنش,1
اکه پنجره جلوی پنکه می‌چرخید و به ازای آن قیمتش بالا می‌رفت عالی بود,2
عالی و قوی درجه سرعتش مثل پنکه‌های قدیمی برعکسه ۳ یعنی کند‌ترین و ۱ یعنی دور تند جا کم می‌گیرد و بسیار کاربردی برای فصل گرما,2
دور تندش با دور کند پنکه معمولی برابر هست,1
خوب بود برای اداره که هوا گرمه وقیمت هم مناسب بود,2
نسبت به قیمتش خوبه برا محل کارم گرفتم فقط مشکل همون جابجایی کلید دور تند و آهسته هست که اول روشن با دور تند هست بعد متوسط بعد کند، شکل ظاهری دقیقا مثل عکس هست و جنس پلاستیکش مرغوبه,2
از همه لحاظ خوبه اگه کولر روشن باشه هوای یه اتاق ۶ متری رو خنک نگه می‌داره.,2
خوبه و خیلی خنک می‌کنه درجه کم هم حتی خنک کنندگی خوبی داره راضی هستم,2
کلید‌های تنظیم باد جا به جا هستن از زیاد به کم، سبکه و درکل به نسبت قیمت کارآییش خوبه,2
تازه بدستم رسیده اما پرش باد خوبی داره سرعت زیادش هم اونجوری که دوستان گفتن صدای وحشتناکی نداره کلید میزان سرعتش هم طبق گفته دوستان برعکسه در کل خووبه راضی بودم,2
نسبت به حجمی که داره فضای اتاق رو خوب خنک میکنه، در کل وسیله با ارزشی,2
اگه بادوام باشه با این قیمت گزینه مناسبی هس برای میزکار عالیه,2
برای دم دستی بد نیست ولی خیلی قوی هم نیست فقط درجه یکمش خوبه,2
سایز بزرگ همین رو داشتم اینو برا محل کارم گرفتم یعنی با اون هیکل ریزش بادش فوق العادس,2
بخرید حتی سایز کوچیکش هم واسه یه اتاق خوبه. شب تا صبح هم روشن باشه مشکلی نداره. کم صدا,2
قبلا به مدت ۳ سال یکیشو خریدم راضی بودم الانم یکی دیگه خریدم,2
دستگاه خیلی خوب طراحی و ساخته‌شده فقط مشکای داره روی سرعت زیاد ۱۵ دقیقه که کار میکنه خاموش میکنه بعد از ۱۰ دقیقه شروع به کار میکنه ولی روی متوسط و کم خیلی خوب بدون خاموشی جواب میده,2
رو میزکارم گذاشتم، دیگه عرق نمی‌کنم,2
با توجه به قیمت گزینه خوبی هستش من برای میز کارم خریدم پرتاب باد خوبی داره رو کمترین درجه هم جواب می‌ده,2
برای یک اتاق ۱۲ متری قشنگ جواب میده,2
خوبه، بد نیست، فقط یه ربع روشنه، یه ربع خاموش,2
خوب بود من چند روزه که دارم استفاده می‌کنم خنک می‌کرد و راضی‌ام,2
باتوجه به قیمت کمش خوبه,2
خیلی خوشگل وجمع وجورا,2
کلا پنکه خوبیه من دوسال پیشم از خریدم الان برای جای دیگ خریدم عالیه فقط اینکه یکسره روی دور‌تند نزارین ک خودکار قطع میکنه بعد یک ساعت,2
واقعا برای خونه‌هایی که مشکل جا دارن این پنکه که راحت تو کمد هم جا می‌شه عالیه! قیمتش خیلی مناسبه واقعا یکی بخواد فوتمون کنه خنک شیم باید بیشتر پول بدیم برای آشپزخونه که تهویه و خنک‌کننده نداره هم عالیه,2
از خریدم خیلی راضیم، در حد کولر گازی خنک میکنه، عاشقش شدم,2
برای فضای یک اتاق‌خواب یا محل کار مناسب است و با درجه ضعیفش ساعتها بدون مشکل کار می‌کند. روی درجه قوی بعد از مدتی خاموش می‌شود.,2
محصول خوبیه با توجه به قیمتش ارزش خرید داره ولی کمی به جزییات دقت نشده وگرنه میتونه ب محصولات خارجی هم رقابت کنه وگرنه همین موتور دستگاه روی محصولات بالای ۲ میلیون خارجی نصب‌شده,2
کیفیتش خوبه دوامش هم فوق‌العاده ست. الان دوساله کار می‌کنه ۲۴ ساعته‌ام روشنه. خودم از دوامش تعجب می‌کنم اونم با این قیمت,2
در کل که راضی بودم واسه مغازه خریدم ولی خب فقط باید روبروش بشینی ,2
مناسب‌ترین پنکه با این قیمت,2
کار راه‌انداز وخوبه,2
کم صدا و کاربردی سبک و قابل‌حمل به همه‌جا خیلی چیز خوبیه راضیم گاهی توی اتاق و گاهی توی آشپزخونه استفاده می‌کنم,2
راضی هستم، تنها میتونم بگم ثابت بودنش هم برای برخی شاید جالب نباشه.,2
با توجه به قیمت مناسب هست ولی میزان صدای نسبتا بالایی داره. بخصوص که رومیزی هست و با توجه به فاصله پرتاب باد باید نزدیک باشه,1
کیفیت بدنه و ساخت خوبی داره.. فقط دکمه‌های سرعت برعکس عمل میکنن,2
نسبت به قیمت مناسبه,2
خیلی خوبه کاملا راضیم توصیه می‌کنم خرید کنید,2
واقعا خیلی خوب بود,2
باد ملایم، کاربردیه واقعا,2
دارای الکتروموتور مشابه هود آشپزخانه و پرتاب باد مناسب,2
من روی میز اداره گذاشتم. روزی ۸ ساعت مدام کار میکنه. بادش قویه و صدا هم ندارد.,2
بهتر از چیزی بود که فکر می‌کردم، فقط‌ای کاش یکم ارزون‌تر بود,2
بسیار دوست‌داشتنی است و عاشقش می‌شوید,2
با سلام یه چیز بگم یه کم تعجب کنید من چون از عملکرد این پنکه راضی بودم، وقتی به دستم رسید، با اینکه ظهر بود، کولر رو خاموش کردم و پای پنکه خوابیدم!! کم صدا، پر باد و راضی‌کننده,2
جواب منو داد. مشکلش همونطور که دوستان هم گفتن اینه که درجه‌هاش برعکسه که خیلی مهم نیس. و روی دور تند صداش زیاده ولی من همش رو دور کند میذارم.,2
شب تا صبح رو سرم روشن میذارم که از گرما بیدار نشم بعد موقع غذا خوردن میذارم جلوم که گرمم نشه بعد موقع درس خوندن هم رو میز میذارم یه هوای مطبوع و خوبی برای خواب ایجاد میکنه اگر شارژی بود بیرونم میبردمش فقط بدی که داره اینه بهش عادت می‌کنید و تحمل گرما سخت میشه,2
جنس خوب …کم صدا …. کم‌مصرف,2
کاملا مناسب فضاهای کوچک,2
پرتاب باد مناسبی داره، دور کند‌اش برای من کافیه و جریان مناسبی در دو متری از پنکه ایجاد میکنه، در خصوص دکمه برعکس خاموش و روشن به کرات گفته‌شده، کیفیت ساخت تا جایی که می‌بینم خوبه، باید دید در دراز مدت به چه صورت هست، یک جورایی پرتابل هست اما متاسفانه محلی برای دستگیره و حمل و نقل نداره، اما نکته مفنی بحث بسته بندی و ارسال هست، قبلا برای لوازم برقی از کارتن محکم استفاده می‌شد که برای چنین کالایی که جعبه مقاومی نداره بسیار لازم هست اما متاسفانه فقط سلفون پیچ شده، بخشی از بدنه جع …,2
بسیار سبک و خوب و زیبا و کم جا,2
من دوتا خریدم یه کوچیک یک بزرگتر از کوچیکه زیاد راضی نیستم برای پسرم خریدم ولی بزرگتره بادش خیلی بهتره,1
خیلی خوبه برای اتاق‌خواب دخترم خریدم راحت رو میز میمونه ۳ درجه سرعت مختلف دارد صدای کم ولی پرتاب باد قابل‌قبول دارد,2
ارزش خرید دارد,2
برای فضای کوچیک بسیار مناسبه ولی وقتی روی دور خیلی سریع می‌زاری تا یک ساعت کار میکنه خاموش میشه ولی روی دور ارام صدای کمی داره,2
پنکه باز شده بود بود انگار مرجوعی بوده و بسته بندی مناسبی نداشت,1
تا حالا خوب کار کرده ولی نمیدونم چرا دکمه‌اش برعکس کار میکنه؟!,2
خوبه برای پت‌ام خریدم که هوا گرمه یخرده خنک بشه قیمت پایین‌تر از این تو دیجی کالا پیدا نکردم,2
محصول خوبیه ولی کلیداش برعکسه و صداش دور بالا یکم زیاده,2
پرناب خوبی داره,0
موتورش شبیه موتور ۲۲۰ ولت خنک‌کننده موتور یخچال و فریزر‌های ایرانی هست,2
نقاط ضعف وقوت پنکه دمنده,2
خوبه. بخرید فقط جنس بدنه ضعیف وگرنه نکات مثبت زیاد داره,2
خیلی خوبه واسه محل کارم خریدم,2
تا الآن که خوبه!!,2
چند روزه که پشت سر هم بدون استراحت روشنه و هیچیش نشده,2
کم‌حجم و صداش هم آنچنان زیاد نیست خوب هستش من خوشم اومد سالم دستم رسید,2
بشدت توصیه می‌کنم کیفیت بالایی داره و در محیط خانه کم صداست، ولی خب اگر جایی ساکت سرعت بالا رو بزنید صداش طبیعتا بلند میشه اینقد غر نزنید ک صداش بلنده,2
تابستون سال گذشته چون برق محل کارمون هر روز قطع می‌شد، من و همکارم دوتا خریدیم. توی اون گرما به دادمون رسید و خیلی راضی بودیم. هنوزم کار میکنن,2
اولش نفهمیدم که باید از دیجی کالا بگیرم چون واسه من از خود کارخونه بود و متاسفانه شکستگی داشت ک مرجوع نکردم چون قابل پیش‌بینی نیستش که ایندفعه چه بلایی سرمون دربیارن بعد از دو هفته به دستم رسید اونم با بسته بندی نادرست فقط یک پلاستیک پیچیده بودن و با کارتن خودش واقعا متاسفم واسه این حجم از بی‌توجهی نسبت به کالا و مشتری,1
نسبت به قیمت خوبه برای محل کارم گرفتم مستقیم باد بخوره به خودم تکی,2
